date,category,item,unit,market,price_type,price,yesterday_price,week_avg,daily_change
2026-07-09,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Retail,855.0,755.0,694.2857142857143,100.0
2026-07-10,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Retail,1005.0,855.0,744.2857142857143,150.0
2026-07-13,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Retail,1130.0,1005.0,797.8571428571429,125.0
2026-07-15,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Retail,1005.0,1130.0,844.2857142857143,-125.0
2026-07-16,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Retail,980.0,1005.0,897.8571428571429,-25.0
2026-06-16,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,450.0,,450.0,
2026-06-17,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,500.0,450.0,475.0,50.0
2026-06-18,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,525.0,500.0,491.6666666666667,25.0
2026-06-19,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,565.0,525.0,510.0,40.0
2026-06-21,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,565.0,565.0,521.0,0.0
2026-06-22,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,550.0,565.0,525.8333333333334,-15.0
2026-06-23,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,575.0,550.0,532.8571428571429,25.0
2026-06-24,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,625.0,575.0,557.8571428571429,50.0
2026-06-25,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,625.0,625.0,575.7142857142857,0.0
2026-06-26,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,625.0,625.0,590.0,0.0
2026-07-01,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,725.0,625.0,612.8571428571429,100.0
2026-07-02,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,650.0,725.0,625.0,-75.0
2026-07-03,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,575.0,650.0,628.5714285714286,-75.0
2026-07-06,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,525.0,575.0,621.4285714285714,-50.0
2026-07-07,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,725.0,525.0,635.7142857142857,200.0
2026-07-09,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,825.0,725.0,664.2857142857143,100.0
2026-07-10,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,975.0,825.0,714.2857142857143,150.0
2026-07-13,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,1100.0,975.0,767.8571428571429,125.0
2026-07-15,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,975.0,1100.0,814.2857142857143,-125.0
2026-07-16,GENERAL,Green Chilli,Rs./kg,Dambulla/Negombo,Wholesale,950.0,975.0,867.8571428571429,-25.0
2026-06-16,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,750.0,,750.0,
2026-06-17,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,800.0,750.0,775.0,50.0
2026-06-18,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,700.0,800.0,750.0,-100.0
2026-06-19,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,700.0,700.0,737.5,0.0
2026-06-21,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,700.0,700.0,730.0,0.0
2026-06-22,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,700.0,700.0,725.0,0.0
2026-06-23,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,700.0,700.0,721.4285714285714,0.0
2026-06-24,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,650.0,700.0,707.1428571428571,-50.0
2026-06-25,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,800.0,650.0,707.1428571428571,150.0
2026-06-26,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,800.0,800.0,721.4285714285714,0.0
2026-06-30,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,900.0,800.0,750.0,100.0
2026-07-01,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,1000.0,900.0,792.8571428571429,100.0
2026-07-02,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,1100.0,1000.0,850.0,100.0
2026-07-03,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,1100.0,1100.0,907.1428571428571,0.0
2026-07-06,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,1000.0,1100.0,957.1428571428571,-100.0
2026-07-07,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,900.0,1000.0,971.4285714285714,-100.0
2026-07-09,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,800.0,900.0,971.4285714285714,-100.0
2026-07-10,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,800.0,800.0,957.1428571428571,0.0
2026-07-13,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,1200.0,800.0,985.7142857142857,400.0
2026-07-15,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,1200.0,1200.0,1000.0,0.0
2026-07-16,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Retail,1300.0,1200.0,1028.5714285714287,100.0
2026-06-16,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,650.0,,650.0,
2026-06-17,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,700.0,650.0,675.0,50.0
2026-06-18,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,600.0,700.0,650.0,-100.0
2026-06-19,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,600.0,600.0,637.5,0.0
2026-06-21,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,600.0,600.0,630.0,0.0
2026-06-22,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,600.0,600.0,625.0,0.0
2026-06-23,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,600.0,600.0,621.4285714285714,0.0
2026-06-24,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,600.0,600.0,614.2857142857143,0.0
2026-06-25,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,700.0,600.0,614.2857142857143,100.0
2026-06-26,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,700.0,700.0,628.5714285714286,0.0
2026-06-30,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,800.0,700.0,657.1428571428571,100.0
2026-07-01,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,900.0,800.0,700.0,100.0
2026-07-02,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,950.0,900.0,750.0,50.0
2026-07-03,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,950.0,950.0,800.0,0.0
2026-07-06,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,950.0,950.0,850.0,0.0
2026-07-07,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,800.0,950.0,864.2857142857143,-150.0
2026-07-09,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,750.0,800.0,871.4285714285714,-50.0
2026-07-10,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,750.0,750.0,864.2857142857143,0.0
2026-07-13,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,1100.0,750.0,892.8571428571429,350.0
2026-07-15,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,1100.0,1100.0,914.2857142857143,0.0
2026-07-16,GENERAL,Green Chilli,Rs./kg,Pettah/Peliyagoda,Wholesale,1200.0,1100.0,950.0,100.0
2026-06-16,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Retail,1500.0,,1500.0,
2026-06-17,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Retail,1500.0,1500.0,1500.0,0.0
2026-06-18,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Retail,1500.0,1500.0,1500.0,0.0
2026-06-19,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Retail,1500.0,1500.0,1500.0,0.0
2026-06-21,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Retail,1500.0,1500.0,1500.0,0.0
2026-06-22,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Retail,1500.0,1500.0,1500.0,0.0
2026-06-23,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Retail,1200.0,1500.0,1457.142857142857,-300.0
2026-06-24,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Retail,1600.0,1200.0,1471.4285714285713,400.0
2026-06-25,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Retail,1380.0,1600.0,1454.2857142857142,-220.0
2026-07-07,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Retail,1640.0,1380.0,1474.2857142857142,260.0
2026-07-09,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Retail,1620.0,1640.0,1491.4285714285713,-20.0
2026-07-10,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Retail,1580.0,1620.0,1502.857142857143,-40.0
2026-07-13,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Retail,1380.0,1580.0,1485.7142857142858,-200.0
2026-07-15,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Retail,1500.0,1380.0,1528.5714285714287,120.0
2026-07-16,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Retail,1600.0,1500.0,1528.5714285714287,100.0
2026-06-16,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Wholesale,1220.0,,1220.0,
2026-06-17,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Wholesale,1220.0,1220.0,1220.0,0.0
2026-06-18,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Wholesale,1220.0,1220.0,1220.0,0.0
2026-06-19,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Wholesale,1220.0,1220.0,1220.0,0.0
2026-06-21,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Wholesale,1220.0,1220.0,1220.0,0.0
2026-06-22,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Wholesale,1220.0,1220.0,1220.0,0.0
2026-06-23,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Wholesale,970.0,1220.0,1184.2857142857142,-250.0
2026-06-24,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Wholesale,1360.0,970.0,1204.2857142857142,390.0
2026-06-25,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Wholesale,1100.0,1360.0,1187.142857142857,-260.0
2026-07-07,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Wholesale,1350.0,1100.0,1205.7142857142858,250.0
2026-07-09,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Wholesale,1300.0,1350.0,1217.142857142857,-50.0
2026-07-10,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Wholesale,1250.0,1300.0,1221.4285714285713,-50.0
2026-07-13,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Wholesale,1100.0,1250.0,1204.2857142857142,-150.0
2026-07-15,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Wholesale,1200.0,1100.0,1237.142857142857,100.0
2026-07-16,GENERAL,Hurulla,Rs./kg,Dambulla/Negombo,Wholesale,1300.0,1200.0,1228.5714285714287,100.0
2026-06-16,GENERAL,Hurulla,Rs./kg,Pettah/Peliyagoda,Wholesale,1100.0,,1100.0,
2026-06-17,GENERAL,Hurulla,Rs./kg,Pettah/Peliyagoda,Wholesale,1100.0,1100.0,1100.0,0.0
2026-06-18,GENERAL,Hurulla,Rs./kg,Pettah/Peliyagoda,Wholesale,1200.0,1100.0,1133.3333333333333,100.0
2026-06-19,GENERAL,Hurulla,Rs./kg,Pettah/Peliyagoda,Wholesale,1200.0,1200.0,1150.0,0.0
2026-06-21,GENERAL,Hurulla,Rs./kg,Pettah/Peliyagoda,Wholesale,1200.0,1200.0,1160.0,0.0
2026-06-22,GENERAL,Hurulla,Rs./kg,Pettah/Peliyagoda,Wholesale,1400.0,1200.0,1200.0,200.0
2026-06-24,GENERAL,Hurulla,Rs./kg,Pettah/Peliyagoda,Wholesale,1300.0,1400.0,1214.2857142857142,-100.0
2026-06-26,GENERAL,Hurulla,Rs./kg,Pettah/Peliyagoda,Wholesale,1300.0,1300.0,1242.857142857143,0.0
2026-06-30,GENERAL,Hurulla,Rs./kg,Pettah/Peliyagoda,Wholesale,1200.0,1300.0,1257.142857142857,-100.0
2026-07-07,GENERAL,Hurulla,Rs./kg,Pettah/Peliyagoda,Wholesale,1300.0,1200.0,1271.4285714285713,100.0
2026-07-09,GENERAL,Hurulla,Rs./kg,Pettah/Peliyagoda,Wholesale,1300.0,1300.0,1285.7142857142858,0.0
2026-07-10,GENERAL,Hurulla,Rs./kg,Pettah/Peliyagoda,Wholesale,1100.0,1300.0,1271.4285714285713,-200.0
2026-07-15,GENERAL,Hurulla,Rs./kg,Pettah/Peliyagoda,Wholesale,1100.0,1100.0,1228.5714285714287,0.0
2026-07-16,GENERAL,Hurulla,Rs./kg,Pettah/Peliyagoda,Wholesale,1000.0,1100.0,1185.7142857142858,-100.0
2026-06-16,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,,2783.0,
2026-06-17,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,2783.0,2783.0,0.0
2026-06-18,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,2783.0,2783.0,0.0
2026-06-19,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,2783.0,2783.0,0.0
2026-06-21,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,2783.0,2783.0,0.0
2026-06-22,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,2783.0,2783.0,0.0
2026-06-23,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,2783.0,2783.0,0.0
2026-06-24,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,2783.0,2783.0,0.0
2026-06-25,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,2783.0,2783.0,0.0
2026-06-26,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,2783.0,2783.0,0.0
2026-06-30,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,2783.0,2783.0,0.0
2026-07-01,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,2783.0,2783.0,0.0
2026-07-02,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,2783.0,2783.0,0.0
2026-07-03,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,2783.0,2783.0,0.0
2026-07-06,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,2783.0,2783.0,0.0
2026-07-07,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,2783.0,2783.0,0.0
2026-07-09,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,2783.0,2783.0,0.0
2026-07-10,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,2783.0,2783.0,0.0
2026-07-13,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2700.0,2783.0,2771.1428571428573,-83.0
2026-07-15,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,2700.0,2771.1428571428573,83.0
2026-07-16,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Retail,2783.0,2783.0,2771.1428571428573,0.0
2026-06-16,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2138.0,,2138.0,
2026-06-17,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2233.0,2138.0,2185.5,95.0
2026-06-18,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2233.0,2233.0,2201.3333333333335,0.0
2026-06-19,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2138.0,2233.0,2185.5,-95.0
2026-06-21,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2138.0,2138.0,2176.0,0.0
2026-06-22,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2138.0,2138.0,2169.6666666666665,0.0
2026-06-23,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2113.0,2138.0,2161.5714285714284,-25.0
2026-06-24,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2163.0,2113.0,2165.1428571428573,50.0
2026-06-25,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2138.0,2163.0,2151.5714285714284,-25.0
2026-06-26,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2163.0,2138.0,2141.5714285714284,25.0
2026-06-30,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2163.0,2163.0,2145.1428571428573,0.0
2026-07-01,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2138.0,2163.0,2145.1428571428573,-25.0
2026-07-02,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2138.0,2138.0,2145.1428571428573,0.0
2026-07-03,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2138.0,2138.0,2148.714285714286,0.0
2026-07-06,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2138.0,2138.0,2145.1428571428573,0.0
2026-07-07,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2138.0,2138.0,2145.1428571428573,0.0
2026-07-09,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2163.0,2138.0,2145.1428571428573,25.0
2026-07-10,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2163.0,2163.0,2145.1428571428573,0.0
2026-07-13,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2163.0,2163.0,2148.714285714286,0.0
2026-07-15,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2163.0,2163.0,2152.285714285714,0.0
2026-07-16,GENERAL,Katta (Imp),Rs./kg,Pettah/Peliyagoda,Wholesale,2163.0,2163.0,2155.8571428571427,0.0
2026-06-16,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,225.0,,225.0,
2026-06-17,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,225.0,225.0,225.0,0.0
2026-06-18,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,225.0,225.0,225.0,0.0
2026-06-19,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,225.0,225.0,225.0,0.0
2026-06-21,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,225.0,225.0,225.0,0.0
2026-06-22,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,225.0,225.0,225.0,0.0
2026-06-23,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,225.0,225.0,225.0,0.0
2026-06-24,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,225.0,225.0,225.0,0.0
2026-06-25,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,225.0,225.0,225.0,0.0
2026-06-26,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,225.0,225.0,225.0,0.0
2026-07-01,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,184.0,225.0,219.14285714285714,-41.0
2026-07-02,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,184.0,184.0,213.28571428571428,0.0
2026-07-03,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,184.0,184.0,207.42857142857142,0.0
2026-07-06,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,184.0,184.0,201.57142857142858,0.0
2026-07-07,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,184.0,184.0,195.71428571428572,0.0
2026-07-09,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,184.0,184.0,189.85714285714286,0.0
2026-07-10,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,184.0,184.0,184.0,0.0
2026-07-13,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,184.0,184.0,184.0,0.0
2026-07-15,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,184.0,184.0,184.0,0.0
2026-07-16,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Retail,184.0,184.0,184.0,0.0
2026-06-16,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,189.0,,189.0,
2026-06-17,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,189.0,189.0,189.0,0.0
2026-06-18,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,189.0,189.0,189.0,0.0
2026-06-19,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,197.0,189.0,191.0,8.0
2026-06-21,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,197.0,197.0,192.2,0.0
2026-06-22,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,188.0,197.0,191.5,-9.0
2026-06-23,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,187.0,188.0,190.85714285714286,-1.0
2026-06-24,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,187.0,187.0,190.57142857142858,0.0
2026-06-25,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,187.0,187.0,190.28571428571428,0.0
2026-06-26,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,186.0,187.0,189.85714285714286,-1.0
2026-06-30,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,186.0,186.0,188.28571428571428,0.0
2026-07-01,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,185.0,186.0,186.57142857142858,-1.0
2026-07-02,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,186.0,185.0,186.28571428571428,1.0
2026-07-03,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,191.0,186.0,186.85714285714286,5.0
2026-07-06,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,186.0,191.0,186.71428571428572,-5.0
2026-07-07,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,186.0,186.0,186.57142857142858,0.0
2026-07-09,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,187.0,186.0,186.71428571428572,1.0
2026-07-10,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,186.0,187.0,186.71428571428572,-1.0
2026-07-13,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,185.0,186.0,186.71428571428572,-1.0
2026-07-15,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,186.0,185.0,186.71428571428572,1.0
2026-07-16,GENERAL,Kekulu (Red),Rs./kg,Dambulla/Negombo,Wholesale,186.0,186.0,186.0,0.0
2026-06-16,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,197.0,,197.0,
2026-06-17,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,197.0,197.0,197.0,0.0
2026-06-18,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,197.0,197.0,197.0,0.0
2026-06-19,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,197.0,197.0,197.0,0.0
2026-06-21,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,197.0,197.0,197.0,0.0
2026-06-22,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,197.0,197.0,197.0,0.0
2026-06-23,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,197.0,197.0,197.0,0.0
2026-06-24,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,197.0,197.0,197.0,0.0
2026-06-25,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,197.0,197.0,197.0,0.0
2026-06-26,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,197.0,197.0,197.0,0.0
2026-06-30,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,197.0,197.0,197.0,0.0
2026-07-01,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,197.0,197.0,197.0,0.0
2026-07-02,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,197.0,197.0,197.0,0.0
2026-07-03,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,193.0,197.0,196.42857142857142,-4.0
2026-07-06,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,193.0,193.0,195.85714285714286,0.0
2026-07-07,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,193.0,193.0,195.28571428571428,0.0
2026-07-09,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,193.0,193.0,194.71428571428572,0.0
2026-07-10,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,197.0,193.0,194.71428571428572,4.0
2026-07-13,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,195.0,197.0,194.42857142857142,-2.0
2026-07-15,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,197.0,195.0,194.42857142857142,2.0
2026-07-16,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Retail,197.0,197.0,195.0,0.0
2026-06-16,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Wholesale,172.0,,172.0,
2026-06-17,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Wholesale,172.0,172.0,172.0,0.0
2026-06-18,GENERAL,Kekulu (Red),Rs./kg,Pettah/Peliyagoda,Wholesale,172.0,172.0,172.0,0.0
